730465,"[['9.76', '지옥'], ['연상호 / 최규석', '에피소드, 스릴러', ""어느날 갑자기 인간들이 직면한 기적인지 저주인지 알 수 없는 초자연적 현상.감당할 수 없는 현실을 감당하기 위해 사람들이 만들어 가는 지옥.부산행 '연상호' 감독과 '송곳'의 최규석 작가가 만났다!"", 'https://comic.naver.com/webtoon/detail.nhn?titleId=730465&no=1']]"
700858,"[['9.98', '닥터 하운드'], ['아루아니 / 레임', '스토리, 스릴러', ""인간의 생각과 감정 그리고 죽음의 흔적까지꿰뚫어 보는 눈을 가진 남자 '하운드'그 앞에 벌어지는 기괴한 연쇄 자살 사건!"", 'https://comic.naver.com/webtoon/detail.nhn?titleId=700858&no=1']]"
738809,"[['9.98', '아는 여자애'], ['허니비', '스토리, 로맨스', '내게는 운명, 그애에겐 아는 여자애', 'https://comic.naver.com/webtoon/detail.nhn?titleId=738809&no=1']]"
726212,"[['9.93', '삶이 우리를 속일지라도'], ['김지수', '스토리, 로맨스', '재벌 3세들과 친해진 가난한 대학생!그녀는 솔직해질 수 있을까?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=726212&no=1']]"
741891,"[['9.90', '결혼생활 그림일기'], ['은꼼지', '옴니버스, 일상', '조용할 날 없는 우당탕탕 두 짐승의 결혼생활 이야기!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=741891&no=1']]"
745474,"[['9.95', '서브 콤플렉스'], ['소이', '에피소드, 로맨스', '눈 떠보니 순정만화 여자주인공! 여자 주인공이 되었지만 서브 남주가 더 좋아!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=745474&no=1']]"
721949,"[['9.81', '일진이 사나워'], ['강환영 / 김현아', '스토리, 드라마', '갑작스러운 고백으로 만난 나와 정반대인 남자친구. 우리... 왜 사귀는거지?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=721949&no=1']]"
752414,"[['9.63', '리턴 투 플레이어'], ['인덱스 / 세혼', '스토리, 판타지', ""어느 날, 게임이 되어버린 세상.갑자기 나타난 몬스터들이 사람들을 죽이고, 사람들은 플레이어가 되어  퀘스트를 달성해야 한다!인류의 종말에서 회귀한 2회차 플레이어, 김세한.그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!"", 'https://comic.naver.com/webtoon/detail.nhn?titleId=752414&no=1']]"
698888,"[['9.96', '이것도 친구라고'], ['제야', '스토리, 드라마', '내 평범한 일상을 조여오는 시한폭탄 같은 녀석들이 찾아왔다! 파란만장한 청춘 라이프', 'https://comic.naver.com/webtoon/detail.nhn?titleId=698888&no=1']]"
687915,"[['9.97', '꿈의 기업'], ['문지현', '스토리, 스릴러', '문명을 지배하는 거대기업과 거대기업을 움직이는 인공지능.그 인공지능이 꿈을 꾸기 시작했다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=687915&no=1']]"
750493,"[['9.95', '드로잉 레시피'], ['꼬모소이', '스토리, 감성', '나만의 붓을 잡기 위해 떠난용서와 성장의 힐링여행', 'https://comic.naver.com/webtoon/detail.nhn?titleId=750493&no=1']]"
727838,"[['9.95', '위대한 방옥숙'], ['매미 / 희세', '스토리, 드라마', '한강 조망권 지키려다가 한강에 시체를 유기한 여자들의 이야기.""내 집값은 내가 지킨다!""<마스크걸> 매미/희세 작가의 신작!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=727838&no=1']]"
706590,"[['9.87', '피플'], ['서승준 / 손창균', '스토리, 드라마', '평범한 삶을 원하는 선장과 선원들.바다 한 가운데서 펼쳐지는 그들의 긴박한 이야기.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=706590&no=1']]"
